,lat,lon,reason,name,dia,year,season
3660,51.146741671697924,6.875827970014474,Absterbend,Silberweide,400,2020,win
3661,51.14668619316373,6.875716025683862,Abgestorben,Silber-Weide,85,2020,win
3662,51.14668875111707,6.878501350954045,Abgestorben,Vogel-Kirsche,80,2020,win
3663,51.146818305323066,6.878584661325885,Abgestorben,Silber-Weide,120,2020,win
3664,51.146858972092076,6.878576075780604,Abgestorben,Hainbuche,40,2020,win
3665,51.147049888830175,6.878497992629893,Rußrindenkrankheit,Bergahorn,55,2020,win
3666,51.14652281401607,6.8774588092699185,Absterbend,Sandbirke,110,2020,win
3667,51.14669183755724,6.876096001597707,Abgestorben,Silber-Weide,100,2020,win
3668,51.14670561819666,6.876161629988582,Abgestorben,Silber-Weide,50,2020,win
3669,51.14672663277175,6.876155241591832,Abgestorben,Silber-Weide,100,2020,win
3670,51.14672906970351,6.8762250458567715,Abgestorben,Silber-Weide,180,2020,win
3671,51.146747324873225,6.876225150916685,Abgestorben,Silber-Weide,180,2020,win
3672,51.146731848785194,6.876283987392778,Abgestorben,Silber-Weide,120,2020,win
3673,51.146746672816896,6.876283306786866,Abgestorben,Silber-Weide,150,2020,win
3674,51.14674094446652,6.876314460239775,Abgestorben,Silber-Weide,210,2020,win
3675,51.146754538662385,6.876340128369284,Abgestorben,Silber-Weide,390,2020,win
3676,51.14674636343067,6.876424686085888,Abgestorben,Silber-Weide,90,2020,win
3677,51.14674330041194,6.876463970332874,Abgestorben,Silber-Weide,130,2020,win
3678,51.146772755978404,6.8764668625650005,Abgestorben,Silber-Weide,110,2020,win
3679,51.14674740767342,6.8765019821849815,Abgestorben,Silber-Weide,60,2020,win
3680,51.14674667407878,6.876530901973228,Abgestorben,Silber-Weide,60,2020,win
3681,51.14675317702096,6.876542393693424,Abgestorben,Silber-Weide,80,2020,win
3682,51.14676027678614,6.876557041388464,Abgestorben,Silber-Weide,80,2020,win
3683,51.14676735515396,6.876570511043978,Abgestorben,Silber-Weide,80,2020,win
3684,51.146769485756906,6.87658385412642,Abgestorben,Silber-Weide,80,2020,win
3685,51.13778455062096,6.897472625799496,Abgestorben,Sumpfeiche,40,2020,win
3686,51.144123097740184,6.898716681083559,Abgestorben,Japanische Blüten-Kirsche,40,2020,win
3687,51.14415424400146,6.898798335210572,Abgestorben,Japanische Blüten-Kirsche,40,2020,win
3688,51.14347410889637,6.889244700676493,Rußrindenkrankheit,Bergahorn,130,2020,win
3689,51.1432584465824,6.8884430251667785,Pilzbefall,Hainbuche,105,2020,win
3690,51.142605317542454,6.892186868945661,Pilzbefall,Bergahorn,155,2020,win
3691,51.14327279738957,6.888455809622303,Absterbend,Hainbuche,110,2020,win
3692,51.14362429493194,6.89273928632991,Pilzbefall,Robinie,290,2020,win
3693,51.1345141737846,6.905499071818613,Abgestorben,Vogel-Kirsche,111,2020,win
3694,51.134525158239384,6.9055249777328696,Pilzbefall,Vogel-Kirsche,98,2020,win
3695,51.135064212194564,6.9051786707856015,Rußrindenkrankheit,Feldahorn,80,2020,win
3696,51.13510779695788,6.90542316888141,Abgestorben,Europäische Lärche,80,2020,win
3697,51.13488668295533,6.9056335591298215,Abgestorben,Bergahorn,80,2020,win
3698,51.134768323484145,6.90568217466216,Abgestorben,Vogel-Kirsche,80,2020,win
3699,51.134791750100575,6.905182989277017,Abgestorben,Traubenkirsche,80,2020,win
3700,51.133957723357774,6.9048795107720915,Rußrindenkrankheit,Bergahorn,80,2020,win
3701,51.134247157245206,6.905104740656258,Abgestorben,Vogel-Kirsche,110,2020,win
3702,51.132131149077146,6.900053838196679,Stammschaden,Esche,75,2020,win
3703,51.131194601382255,6.899585162636262,Absterbend,Hainbuche,70,2020,win
3704,51.12970412355784,6.896754184965593,Abgestorben,Eberesche,172,2020,win
3705,51.12540753489071,6.90141889822291,Abgestorben,Eberesche,65,2020,win
3706,51.12635387450914,6.899964504947734,Abgestorben,Eberesche,40,2020,win
3707,51.12614400033964,6.9009504100935,Absterbend,Apfel,60,2020,win
3708,51.12565756142732,6.900355413435747,Abgestorben,Eberesche,60,2020,win
3709,51.12564098440946,6.899107444472595,Absterbend,Eberesche,53,2020,win
3710,51.12702726485683,6.900775416998365,Absterbend,Ahorn,141,2020,win
3711,51.125352949361044,6.89958118284309,Absterbend,Eberesche,110,2020,win
3712,51.1253651721295,6.899786036660927,Abgestorben,Eberesche,80,2020,win
3713,51.134946337811286,6.90893598775074,Rußrindenkrankheit,Bergahorn,63,2020,win
3714,51.13477278470296,6.909071013291669,Abgestorben,Sandbirke,55,2020,win
3715,51.13474445706446,6.9090909169089345,Abgestorben,Sandbirke,54,2020,win
3716,51.1262890503477,6.89883396468599,Abgestorben,Eberesche,110,2020,win
3717,51.12628435978068,6.898482984652652,Rußrindenkrankheit,Bergahorn,80,2020,win
3718,51.12657485401065,6.898401325216238,Fäule,Vogel-Kirsche,172,2020,win
3719,51.1274848584631,6.898163430213878,Absterbend,Bergahorn,172,2020,win
3720,51.12478094676242,6.8989986965076,Fäule,Pappel,172,2020,win
3721,51.12447093609671,6.899280275197596,Abgestorben,Hybrid-Pappel,255,2020,win
3722,51.124632570812565,6.899573447113163,Abgestorben,Bergahorn,80,2020,win
3723,51.125048842867095,6.900722185810449,Abgestorben,Vogel-Kirsche,110,2020,win
3724,51.125559487944784,6.9020797368372016,Rußrindenkrankheit,Bergahorn,235,2020,win
3725,51.13322682275045,6.914295206249922,Abgestorben,Berg-Ulme,68,2020,win
3726,51.133156986264346,6.913707249389295,Abgestorben,Amerikanischer Amberbaum,75,2020,win
3727,51.155844236510276,6.891350905868652,Abgestorben,Sandbirke,80,2020,win
3728,51.15568944198789,6.891418106435803,Abgestorben,Vogel-Kirsche,80,2020,win
3729,51.15550705516478,6.891466045802156,Abgestorben,Sandbirke,80,2020,win
3730,51.15535247931796,6.891440664983919,Abgestorben,Sandbirke,80,2020,win
3731,51.155164244118964,6.891453493422071,Abgestorben,Sandbirke,80,2020,win
3732,51.154984445871676,6.891375725729032,Abgestorben,Bergahorn,110,2020,win
3733,51.1546563249111,6.8914448140513835,Sturmschaden,Ahorn,110,2020,win
3734,51.15443978417178,6.891463649704694,Rußrindenkrankheit,Bergahorn,80,2020,win
3735,51.15430796473685,6.89139878933208,Abgestorben,Pappel,110,2020,win
3736,51.15303445640847,6.892969393972787,Schrägstand,Pappel,80,2020,win
3737,51.152715359257485,6.8933347368243085,Abgestorben,Vogel-Kirsche,110,2020,win
3738,51.15252713385343,6.8934129999617495,Abgestorben,Pappel,110,2020,win
3739,51.152471510157966,6.893429919532608,Abgestorben,Pappel,80,2020,win
3740,51.12691423147985,6.908153686029341,Rußrindenkrankheit,Bergahorn,110,2020,win
3741,51.126782706729486,6.908521903959495,Abgestorben,Bergahorn,80,2020,win
3742,51.1270065893379,6.909189788924133,Absterbend,Ahorn,80,2020,win
3743,51.12713756175177,6.9091072693022415,Rußrindenkrankheit,Bergahorn,141,2020,win
3744,51.12714545918146,6.909548857589218,Abgestorben,Bergahorn,80,2020,win
3745,51.127406225906476,6.910037012054409,Abgestorben,Vogel-Kirsche,80,2020,win
3746,51.1274825873382,6.9101237217079765,Absterbend,Pappel,80,2020,win
3747,51.12760985662987,6.910392337802626,Abgestorben,Linde,80,2020,win
3748,51.127695362025996,6.910517762960151,Abgestorben,Vogel-Kirsche,80,2020,win
3749,51.12801173385513,6.910751564641112,Absterbend,Pappel,141,2020,win
3750,51.12823838528473,6.911102087820115,Abgestorben,Vogel-Kirsche,110,2020,win
3751,51.127293956092394,6.910235241130412,Abgestorben,Weide,140,2020,win
3752,51.130850200260106,6.909823511067137,Abgestorben,Pappel,110,2020,win
3753,51.1470523463307,6.878524408145497,Rußrindenkrankheit,Bergahorn,80,2020,win
3754,51.14683028958972,6.8785117194534955,Abgestorben,Weide,141,2020,win
3755,51.146894628386704,6.877776120306134,Abgestorben,Bergahorn,110,2020,win
3756,51.146569953825285,6.87740064271862,Abgestorben,Sandbirke,80,2020,win
3757,51.146521884388,6.876912376567786,Absterbend,Weide,141,2020,win
3758,51.14715362082343,6.875925885754968,Abgestorben,Vogel-Kirsche,80,2020,win
3759,51.14731659698994,6.875873951937991,Absterbend,Weide,80,2020,win
3760,51.14747036428604,6.875824916633401,Abgestorben,Ahorn,80,2020,win
3761,51.147763097808564,6.875684253579101,Abgestorben,Vogel-Kirsche,80,2020,win
3762,51.147768932774675,6.875832192325418,Absterbend,Weide,80,2020,win
3763,51.14652631063222,6.875809554502952,Absterbend,Weide,141,2020,win
3764,51.14631873253799,6.875717809581947,Abgestorben,Weide,141,2020,win
3765,51.14632494380386,6.876104241025051,Abgestorben,Weide,110,2020,win
3766,51.1463279261531,6.876560500527273,Abgestorben,Weide,80,2020,win
3767,51.145533826790206,6.876860458513383,Abgestorben,Sandbirke,110,2020,win
3768,51.145226115646274,6.87688448515787,Rußrindenkrankheit,Bergahorn,80,2020,win
3769,51.14532162030083,6.876706908364096,Abgestorben,Sandbirke,80,2020,win
3770,51.1457584009109,6.877323755136698,Abgestorben,Bergahorn,80,2020,win
3771,51.145757266516775,6.877855653888028,Abgestorben,Sandbirke,141,2020,win
3772,51.145940730084206,6.878050615358799,Abgestorben,Sandbirke,110,2020,win
3773,51.14582494630553,6.8790185810813425,Abgestorben,Sandbirke,110,2020,win
3774,51.14609840765344,6.878796768400707,Abgestorben,Sandbirke,80,2020,win
3775,51.13867130347947,6.910694186093685,Rußrindenkrankheit,Bergahorn,150,2020,win
3776,51.13782775391077,6.911809455481476,Absterbend,Hainbuche,80,2020,win
3777,51.138415233090065,6.911857561039229,Abgestorben,Sandbirke,80,2020,win
3778,51.13871083996425,6.909012825658071,Pilzbefall,Bergahorn,235,2020,win
3779,51.14562205883751,6.89057224844758,Abgestorben,Sandbirke,100,2020,win
3780,51.146461340926066,6.870947437400572,Pilzbefall,Silberahorn,170,2020,win
3781,51.143859148951705,6.895462267808293,Absterbend,Robinie,120,2020,win
3782,51.15257542432578,6.87889812571555,Pilzbefall,Kaiserlinde,245,2020,win
3783,51.15071636151365,6.881825011076471,Abgestorben,Platane,20,2020,win
3784,51.15126533985834,6.88115551896205,Pilzbefall,Kaiserlinde,230,2020,win
3785,51.148478931527215,6.899683481017628,Abgestorben,Ahorn,110,2020,win
3786,51.1363542703855,6.901133718310295,Abgestorben,Feld-Ulme,80,2020,win
3787,51.14209921176075,6.896407649461534,Abgestorben,Sandbirke,80,2020,win
3788,51.132995439078904,6.917476369122531,Abgestorben,Ahorn,80,2020,win
3789,51.14681608355558,6.878526637221272,Abgestorben,Kirsche,80,2020,win
3790,51.147415551812344,6.878407059622736,Rußrindenkrankheit,Bergahorn,141,2020,win
3791,51.13488668295533,6.9056335591298215,Abgestorben,Bergahorn,80,2020,win
3792,51.134791750100575,6.905182989277017,Abgestorben,Traubenkirsche,80,2020,win
3793,51.12628435978068,6.898482984652652,Rußrindenkrankheit,Bergahorn,80,2020,win
3794,51.1274848584631,6.898163430213878,Absterbend,Bergahorn,172,2020,win
3795,51.124632570812565,6.899573447113163,Abgestorben,Bergahorn,80,2020,win
3796,51.155164244118964,6.891453493422071,Abgestorben,Sandbirke,80,2020,win
3797,51.154984445871676,6.891375725729032,Abgestorben,Bergahorn,110,2020,win
3798,51.1546563249111,6.8914448140513835,Sturmschaden,Ahorn,110,2020,win
3799,51.126782706729486,6.908521903959495,Abgestorben,Bergahorn,80,2020,win
3800,51.12713756175177,6.9091072693022415,Rußrindenkrankheit,Bergahorn,141,2020,win
3801,51.12714545918146,6.909548857589218,Abgestorben,Bergahorn,80,2020,win
3802,51.127293956092394,6.910235241130412,Abgestorben,Weide,140,2020,win
3803,51.130850200260106,6.909823511067137,Abgestorben,Pappel,110,2020,win
3804,51.14683028958972,6.8785117194534955,Abgestorben,Weide,141,2020,win
3805,51.146894628386704,6.877776120306134,Abgestorben,Bergahorn,110,2020,win
3806,51.14747036428604,6.875824916633401,Abgestorben,Ahorn,80,2020,win
3807,51.14631873253799,6.875717809581947,Abgestorben,Weide,141,2020,win
3808,51.14532162030083,6.876706908364096,Abgestorben,Sandbirke,80,2020,win
3809,51.1457584009109,6.877323755136698,Abgestorben,Bergahorn,80,2020,win
3810,51.145757266516775,6.877855653888028,Abgestorben,Sandbirke,141,2020,win
3811,51.145940730084206,6.878050615358799,Abgestorben,Sandbirke,110,2020,win
3812,51.14582494630553,6.8790185810813425,Abgestorben,Sandbirke,110,2020,win
3813,51.1363542703855,6.901133718310295,Abgestorben,Feld-Ulme,80,2020,win
3814,51.132995439078904,6.917476369122531,Abgestorben,Ahorn,80,2020,win
3815,51.14681608355558,6.878526637221272,Abgestorben,Kirsche,80,2020,win
3816,51.147415551812344,6.878407059622736,Rußrindenkrankheit,Bergahorn,141,2020,win
3817,51.13488668295533,6.9056335591298215,Abgestorben,Bergahorn,80,2020,win
3818,51.1274848584631,6.898163430213878,Absterbend,Bergahorn,172,2020,win
3819,51.124632570812565,6.899573447113163,Abgestorben,Bergahorn,80,2020,win
3820,51.154984445871676,6.891375725729032,Abgestorben,Bergahorn,110,2020,win
3821,51.154984445871676,6.891375725729032,Abgestorben,Bergahorn,110,2020,win
3822,51.154984445871676,6.891375725729032,Abgestorben,Bergahorn,110,2020,win
3823,51.126782706729486,6.908521903959495,Abgestorben,Bergahorn,80,2020,win
3824,51.12714545918146,6.909548857589218,Abgestorben,Bergahorn,80,2020,win
3825,51.127293956092394,6.910235241130412,Abgestorben,Weide,140,2020,win
3826,51.127293956092394,6.910235241130412,Abgestorben,Weide,140,2020,win
3827,51.127293956092394,6.910235241130412,Abgestorben,Weide,140,2020,win
3828,51.14683028958972,6.8785117194534955,Abgestorben,Weide,141,2020,win
3829,51.14747036428604,6.875824916633401,Abgestorben,Ahorn,80,2020,win
3830,51.14631873253799,6.875717809581947,Abgestorben,Weide,141,2020,win
3831,51.14631873253799,6.875717809581947,Abgestorben,Weide,141,2020,win
3832,51.14532162030083,6.876706908364096,Abgestorben,Sandbirke,80,2020,win
3833,51.1457584009109,6.877323755136698,Abgestorben,Bergahorn,80,2020,win
3834,51.1457584009109,6.877323755136698,Abgestorben,Bergahorn,80,2020,win
3835,51.145940730084206,6.878050615358799,Abgestorben,Sandbirke,110,2020,win
3836,51.14582494630553,6.8790185810813425,Abgestorben,Sandbirke,110,2020,win
3837,51.14582494630553,6.8790185810813425,Abgestorben,Sandbirke,110,2020,win
3838,51.15925612918546,6.8754707526515375,Abgestorben,Hainbuche,173,2020,win
3839,51.15514363722493,6.876104320019985,Abgestorben,Vogel-Kirsche,63,2020,win
3840,51.15884852457886,6.87735162314757,Abgestorben,Papierbirke,214,2020,win
3841,51.158876007653554,6.877438748803727,Abgestorben,Schwarzbirke,204,2020,win
3842,51.16106155123866,6.8813722394747305,Abgestorben,Bergahorn,104,2020,win
3843,51.16105141850867,6.882098715472767,Abgestorben,Bergahorn,74,2020,win
3844,51.16080585963252,6.881292562042544,Abgestorben,Spitzahorn,74,2020,win
3845,51.160798482600384,6.881188203959415,Abgestorben,Spitzahorn,102,2020,win
3846,51.169358919194295,6.8798888259296325,Abgestorben,Kaiserlinde,102,2020,win
3847,51.16362096052927,6.865996963406165,Abgestorben,Apfeldorn,32,2020,win
3848,51.16370484041359,6.859608353586148,Abgestorben,Eingriffliger Weißdorn,103,2020,win
3849,51.16382131501789,6.858724568438164,Abgestorben,Eingriffliger Weißdorn,52,2020,win
3850,51.16370613938852,6.8617587107444935,Abgestorben,Apfeldorn,25,2020,win
3851,51.16361699196957,6.863533770636026,Abgestorben,Eingriffliger Weißdorn,28,2020,win
3852,51.162715335156925,6.864589550339487,Abgestorben,Zweigriffliger Weißdorn,82,2020,win
3853,51.16332300863082,6.862545535241718,Abgestorben,Zweigriffliger Weißdorn,40,2020,win
3854,51.165362997193185,6.869749493413138,Abgestorben,Hainbuche,230,2020,win
3855,51.17276704637876,6.87337682615993,Abgestorben,Kaiserlinde,170,2020,win
3856,51.18091031412344,6.871906789478446,Absterbend,Echte Mehlbeere,87,2020,win
3857,51.18098322315944,6.867994490997419,Abgestorben,Chinesische Wild-Birne,30,2020,win
3858,51.174318477365006,6.8799867740548315,Abgestorben,Spitzahorn,120,2020,win
3859,51.17491468189453,6.880955626369561,Abgestorben,Schwarzkiefer,160,2020,win
3860,51.175178814017755,6.881352270717442,Abgestorben,Hainbuche,265,2020,win
3861,51.175221842046405,6.881731728363807,Abgestorben,Sandbirke,100,2020,win
3862,51.17545341666675,6.88221786173254,Abgestorben,Sandbirke,100,2020,win
3863,51.17566970292966,6.88249552689676,Abgestorben,Schwarzkiefer,140,2020,win
3864,51.175494743913404,6.8825035444258225,Abgestorben,Schwarzkiefer,95,2020,win
3865,51.17541086346692,6.8824952270498505,Abgestorben,Schwarzkiefer,146,2020,win
3866,51.17598213984596,6.882823443476106,Abgestorben,Sandbirke,102,2020,win
3867,51.176052446526825,6.882817217530622,Abgestorben,Sandbirke,102,2020,win
3868,51.179855595174544,6.8684968216315365,Abgestorben,Sandbirke,270,2020,win
3869,51.17908843267329,6.869310450485724,Abgestorben,Sandbirke,220,2020,win
3870,51.1790346090966,6.8695105319858945,Abgestorben,Salweide,135,2020,win
3871,51.178558245735005,6.870316734460392,Abgestorben,Rosskastanie,270,2020,win
3872,51.173551261309406,6.878485431044951,Abgestorben,Robinie,170,2020,win
3873,51.17345618720971,6.878623563207633,Abgestorben,Robinie,181,2020,win
3874,51.17785486162142,6.861485308892614,Abgestorben,Eberesche,60,2020,win
3875,51.17498773171246,6.854224901578784,Abgestorben,Rotbuche,304,2020,win
3876,51.158312655710326,6.879377072313168,Fäule,Silberahorn,267,2020,win
3877,51.157903140316236,6.878527159233935,Abgestorben,Spitzahorn,270,2020,win
3878,51.1612555770796,6.8649337380339075,Abgestorben,Bergahorn,176,2020,win
3879,51.1612973513629,6.862263308903816,Abgestorben,Bergahorn,183,2020,win
3880,51.16129576468347,6.8615961498906195,Abgestorben,Bergahorn,152,2020,win
3881,51.164422075412816,6.881649773965801,Absterbend,Spitzahorn,170,2020,win
3882,51.16426219662458,6.881685994143312,Abgestorben,Spitzahorn,170,2020,win
3883,51.163853765461944,6.888023365707149,Abgestorben,Rotbuche,120,2020,win
3884,51.240659359282866,6.848160767348121,Absterbend,Bergahorn,95,2020,win
3885,51.19242160406494,6.810526745388252,Absterbend,Spitzahorn,125,2020,win
3886,51.19242160406494,6.810526745388252,Absterbend,Spitzahorn,155,2020,win
3887,51.200029382215384,6.807437405482071,Absterbend,Hainbuche,30,2020,win
3888,51.200029382215384,6.807437405482071,Absterbend,Hainbuche,60,2020,win
3889,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3890,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3891,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3892,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3893,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3894,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3895,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3896,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3897,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3898,51.19483916599292,6.8080223795772605,Absterbend,Weide,30,2020,win
3899,51.19483916599292,6.8080223795772605,Absterbend,Weide,60,2020,win
3900,51.19483916599292,6.8080223795772605,Absterbend,Weide,60,2020,win
3901,51.19483916599292,6.8080223795772605,Absterbend,Weide,60,2020,win
3902,51.19483916599292,6.8080223795772605,Absterbend,Weide,60,2020,win
3903,51.19483916599292,6.8080223795772605,Absterbend,Weide,60,2020,win
3904,51.19466476174254,6.805666515036464,Absterbend,Hainbuche,30,2020,win
3905,51.19466476174254,6.805666515036464,Absterbend,Hainbuche,30,2020,win
3906,51.19466476174254,6.805666515036464,Absterbend,Hainbuche,30,2020,win
3907,51.19466476174254,6.805666515036464,Absterbend,Hainbuche,60,2020,win
3908,51.19466476174254,6.805666515036464,Absterbend,Hainbuche,60,2020,win
3909,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,30,2020,win
3910,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,30,2020,win
3911,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,30,2020,win
3912,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,30,2020,win
3913,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,30,2020,win
3914,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,60,2020,win
3915,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,60,2020,win
3916,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,60,2020,win
3917,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,60,2020,win
3918,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,95,2020,win
3919,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,95,2020,win
3920,51.19527706737525,6.804368946149112,Absterbend,Stiel-Eiche,95,2020,win
3921,51.19617790924864,6.806197217878405,Absterbend,Esche,30,2020,win
3922,51.19617790924864,6.806197217878405,Absterbend,Esche,30,2020,win
3923,51.19617790924864,6.806197217878405,Absterbend,Esche,30,2020,win
3924,51.19617790924864,6.806197217878405,Absterbend,Esche,30,2020,win
3925,51.19617790924864,6.806197217878405,Absterbend,Esche,30,2020,win
3926,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,30,2020,win
3927,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,30,2020,win
3928,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,30,2020,win
3929,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,60,2020,win
3930,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,60,2020,win
3931,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,60,2020,win
3932,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,60,2020,win
3933,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,60,2020,win
3934,51.19944016761447,6.805780527266566,Absterbend,Stiel-Eiche,60,2020,win
3935,51.19808500464571,6.809071267832666,Absterbend,Weide,30,2020,win
3936,51.19808500464571,6.809071267832666,Absterbend,Weide,30,2020,win
3937,51.19808500464571,6.809071267832666,Absterbend,Weide,30,2020,win
3938,51.19692626506385,6.809709695309782,Absterbend,Weide,30,2020,win
3939,51.19692626506385,6.809709695309782,Absterbend,Weide,30,2020,win
3940,51.19692626506385,6.809709695309782,Absterbend,Weide,30,2020,win
3941,51.19692626506385,6.809709695309782,Absterbend,Weide,60,2020,win
3942,51.19692626506385,6.809709695309782,Absterbend,Weide,60,2020,win
3943,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3944,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3945,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3946,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3947,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3948,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3949,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,30,2020,win
3950,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,60,2020,win
3951,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,60,2020,win
3952,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,60,2020,win
3953,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,60,2020,win
3954,51.194415475999016,6.8081038965624865,Absterbend,Stiel-Eiche,60,2020,win
3955,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,30,2020,win
3956,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,30,2020,win
3957,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,30,2020,win
3958,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,30,2020,win
3959,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,30,2020,win
3960,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,60,2020,win
3961,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,60,2020,win
3962,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,60,2020,win
3963,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,60,2020,win
3964,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,60,2020,win
3965,51.194638177773115,6.8066801644050345,Absterbend,Stiel-Eiche,60,2020,win
3966,51.19468553121774,6.807690015781603,Absterbend,Esche,60,2020,win
3967,51.148166640246494,6.899037389479889,Absterbend,Feldahorn,60,2020,win
3968,51.148166640246494,6.899037389479889,Absterbend,Feldahorn,95,2020,win
3969,51.14186396047712,6.896001370144166,Absterbend,Sandbirke,60,2020,win
3970,51.14186396047712,6.896001370144166,Absterbend,Sandbirke,95,2020,win
3971,51.14186396047712,6.896001370144166,Absterbend,Sandbirke,95,2020,win
3972,51.14186396047712,6.896001370144166,Absterbend,Sandbirke,125,2020,win
3973,51.134437124448326,6.899450606197819,Absterbend,Spitzahorn,190,2020,win
3974,51.13312775328964,6.917206392766736,Absterbend,Linde,60,2020,win
3975,51.13312775328964,6.917206392766736,Absterbend,Linde,60,2020,win
3976,51.13312775328964,6.917206392766736,Absterbend,Linde,95,2020,win
3977,51.13312775328964,6.917206392766736,Absterbend,Linde,125,2020,win
3978,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3979,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3980,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3981,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3982,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3983,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3984,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3985,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3986,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3987,51.133016021155356,6.914797272288543,Absterbend,Ulme,30,2020,win
3988,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3989,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3990,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3991,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3992,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3993,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3994,51.133016021155356,6.914797272288543,Absterbend,Ulme,60,2020,win
3995,51.13216947254354,6.912380173795903,Absterbend,Spitzahorn,60,2020,win
3996,51.13216947254354,6.912380173795903,Absterbend,Spitzahorn,190,2020,win
3997,51.158711300151175,6.890396746861503,Absterbend,Feldahorn,60,2020,win
3998,51.13646276750128,6.901171939682608,Absterbend,Stiel-Eiche,60,2020,win
3999,51.13646276750128,6.901171939682608,Absterbend,Stiel-Eiche,30,2020,win
4000,51.13646276750128,6.901171939682608,Absterbend,Stiel-Eiche,30,2020,win
4001,51.13646276750128,6.901171939682608,Absterbend,Stiel-Eiche,190,2020,win
4002,51.15027344270377,6.895295049449586,Absterbend,Spitzahorn,190,2020,win
4003,51.15027344270377,6.895295049449586,Absterbend,Spitzahorn,190,2020,win
4004,51.150591794466216,6.8837853122017885,Absterbend,Robinie,60,2020,win
4005,51.14693957023878,6.878523331676358,Absterbend,Bergahorn,60,2020,win
